state,cd,year,total_vote,rep_vote,rep_candidate,dem_vote,dem_candidate,other_vote,plurality_vote,plurality_party,source_volume,confidence,validation_pct_diff
FLORIDA,20,2000,156952.0,,,156765.0,"DEUTSCH, PETER",187.0,156765.0,D,24,high,
FLORIDA,20,1998,,,,,,,,,24,high,
FLORIDA,20,1996,245033.0,85777.0,"JACOBS, JIM",159256.0,"DEUTSCH, PETER",,73479.0,D,24,high,
FLORIDA,20,1994,187131.0,72516.0,"KENNEDY, BEVERLY",114615.0,"DEUTSCH, PETER",,42099.0,D,24,high,
FLORIDA,20,1992,237889.0,91589.0,"KENNEDY, BEVERLY",30959.0,"DEUTSCH, PETER",15341.0,39370.0,D,24,high,0.4203641194002245
FLORIDA,21,2000,132342.0,132317.0,"DIAZBALART, LINCOLN",,,25.0,132317.0,R,24,high,
FLORIDA,21,1998,112396.0,84018.0,"DIAZBALART, LINCOLN",28378.0,"CUSACK, PATRICK",,55640.0,R,24,high,
FLORIDA,21,1996,125473.0,125469.0,"DIAZBALART, LINCOLN",,,,125469.0,R,24,high,
FLORIDA,21,1994,90950.0,90948.0,"DIAZBALART, LINCOLN",,,,90948.0,R,24,high,
FLORIDA,21,1992,,,,,,,,,24,high,
FLORIDA,22,2000,211112.0,105855.0,"SHAW, CLAY",105256.0,"BLOOM, ELAINE",599.0,,,24,high,0.0028326196521277804
FLORIDA,22,1998,,,,,,,,,24,high,
FLORIDA,22,1996,221618.0,37098.0,"SHAW, CLAY",8451.0,"COOPER, KENNETH D.",,52581.0,R,24,high,
FLORIDA,22,1994,188905.0,119690.0,"SHAW, CLAY",69215.0,"WIENER, HERMINE L                                        R",63.0,,,24,high,0.00033350096609406843
FLORIDA,22,1992,247088.0,128400.0,"SHAW, CLAY",91625.0,"MARGOLIS, GWEN",27063.0,36775.0,R,24,high,0.0
FLORIDA,23,2000,116813.0,27630.0,"LAMBERT, BILL",89179.0,"HASTINGS, ALCEE     L",,61549.0,D,24,high,
FLORIDA,23,1998,,,,,,,,,24,high,
FLORIDA,23,1996,39089.0,36907.0,"BROWN, ROBERT PAUL",102161.0,"HASTINGS, ALCEE     L",21.0,65254.0,D,24,high,2.558264473381258
FLORIDA,23,1994,,,,,,,,,24,high,
FLORIDA,23,1992,143935.0,44807.0,"FIELDING, ED",84249.0,"HASTINGS, ALCEE     L",14879.0,,,24,high,0.0
GEORGIA,1,2000,190460.0,131684.0,"KINGSTON, JACK",58776.0,"GRIGGS, JOYCE",,72908.0,R,24,high,
GEORGIA,1,1998,92229.0,92229.0,"KINGSTON, JACK",,,,92229.0,R,24,high,
GEORGIA,1,1996,159238.0,108616.0,"KINGSTON, JACK",50622.0,"KASZANS, ROSEMARY D.",,57994.0,R,24,high,
GEORGIA,2,2000,180300.0,83870.0,"GLENN, DYLAN",96430.0,"BISHOP, SANFORD",,12560.0,D,24,high,
GEORGIA,2,1998,137258.0,59305.0,"MCCORMICK, JOE",77953.0,"BISHOP, SANFORD",,18648.0,D,24,high,
GEORGIA,2,1996,163538.0,75282.0,"EALUM, DARREL",88256.0,"BISHOP, SANFORD",,12974.0,D,24,high,
GEORGIA,3,2000,236706.0,150200.0,"COLLINS, MAC",86309.0,"NOTTI, GAIL",197.0,63891.0,R,24,high,0.0
GEORGIA,3,1998,123064.0,123064.0,"COLLINS, MAC",,,,123064.0,R,24,high,
GEORGIA,3,1996,196789.0,120251.0,"COLLINS, MAC",76538.0,"CHAFIN, JIM",,43713.0,R,24,high,
GEORGIA,9,2000,243531.0,183171.0,"DEAL, NATHAN",60360.0,"HARRINGTON, JAMES",,122811.0,R,24,high,
GEORGIA,9,1998,122713.0,122713.0,"DEAL, NATHAN",,,,122713.0,R,24,high,
GEORGIA,9,1996,202194.0,132532.0,"DEAL, NATHAN",69662.0,"POSTON, KEN",,62870.0,R,24,high,
GEORGIA,10,2000,193899.0,122590.0,"NORWOOD, CHARLIE",71309.0,"FREEMAN, DENISE",,51281.0,R,24,high,
GEORGIA,10,1998,148531.0,88527.0,"NORWOOD, CHARLIE",60004.0,"FREEMAN, DENISE",,28523.0,R,24,high,
GEORGIA,10,1996,184777.0,96723.0,"NORWOOD, CHARLIE",88054.0,"BELL, DAVID",,8669.0,R,24,high,
GEORGIA,11,2000,199652.0,199652.0,"UNDER, JOHN",,,,199652.0,R,24,high,
GEORGIA,11,1998,174419.0,120909.0,"UNDER, JOHN",53510.0,"LITTMAN, VINCE",,67399.0,R,24,high,
GEORGIA,11,1996,226761.0,145821.0,"UNDER, JOHN",80940.0,"STEPHENSON, TOMMY",,64881.0,R,24,high,
HAWAII,1,2000,157194.0,44989.0,"MEYERS, PHIL",108517.0,"ABERCROMBIE, NEIL",3688.0,63528.0,D,24,high,0.0
HAWAII,1,1998,189571.0,68905.0,"WARD, GENE",116693.0,"ABERCROMBIE, NEIL",3973.0,47788.0,D,24,high,0.0
HAWAII,1,1996,72206.0,80053.0,"SWINDLE, ORSON",86732.0,"ABERCROMBIE, NEIL",5421.0,6679.0,D,24,high,1.3849264604049525
HAWAII,1,1994,176706.0,76623.0,"SWINDLE, ORSON",94754.0,"ABERCROMBIE, NEIL",5329.0,18131.0,D,24,high,0.0
HAWAII,1,1992,177476.0,41575.0,"SUTTON, WARNER C. K.",129332.0,"ABERCROMBIE, NEIL",6569.0,87757.0,D,24,high,0.0
IDAHO,1,2000,268116.0,173743.0,"OTTER, C.L. ""BUTCH""",84080.0,"PALL, LINDA",10293.0,89663.0,R,24,high,0.0
IDAHO,1,1998,204884.0,113231.0,"CHENOWETH, HELEN",91653.0,"WILLIAMS, DAN",,21578.0,R,24,high,
IDAHO,1,1996,264778.0,132344.0,"CHENOWETH, HELEN",125899.0,"WILLIAMS, DAN",6535.0,6445.0,R,24,high,0.0
IDAHO,1,1994,201554.0,111728.0,"CHENOWETH, HELEN",89826.0,"LAROCCO, LARRY",,21902.0,R,24,high,
IDAHO,1,1992,242790.0,90983.0,"GILBERT, RACHEL S.",140985.0,"LAROCCO, LARRY",10822.0,50002.0,D,24,high,0.0
IDAHO,2,2000,224719.0,158912.0,"SIMPSON, MIKE",58265.0,"WILLIAMS, CRAIG",7542.0,100647.0,R,24,high,0.0
IDAHO,2,1998,73945.0,91337.0,"SIMPSON, MIKE",77736.0,"STALLINGS, RICHARD H.",4872.0,13601.0,R,24,high,1.352356481168436
IDAHO,2,1996,229248.0,157646.0,"CRAPO, MICHAEL D.",67625.0,"SEIDL, JOHN D.",3977.0,90021.0,R,24,high,0.0
IDAHO,2,1994,191529.0,143593.0,"CRAPO, MICHAEL D",47936.0,"FLETCHER, PENNY",,95657.0,R,24,high,
IDAHO,2,1992,229957.0,139783.0,"CRAPO, MICHAEL D.",81450.0,"WILLIAMS, j. D.",8724.0,58333.0,R,24,high,0.0
ILLINOIS,11,2000,234869.0,132384.0,"WELLER, GERALD C.",102485.0,"STEVENSON, JAMES P.",,29899.0,R,24,high,
ILLINOIS,11,1998,171055.0,100597.0,"WELLER, GERALD C.",70458.0,"MUELLER, GARY S.",,30139.0,R,24,high,
ILLINOIS,11,1996,212284.0,109896.0,"WELLER, GERALD C.",102388.0,"BALANOFF, CLEM",,7508.0,R,24,high,
ILLINOIS,11,1994,160395.0,97241.0,"WELLER, GERALD C.",63150.0,"GIGLIO, FRANK",,34091.0,R,24,high,
ILLINOIS,11,1992,243247.0,107860.0,"HERBOLSHEIMER, ROBERT T.",135387.0,"SANGMEISTER, GEORGE E.",,27527.0,D,24,high,
ILLINOIS,12,2000,183257.0,,,183208.0,"COSTELLO, JERRY F.",49.0,183208.0,D,24,high,
ILLINOIS,12,1998,165014.0,65409.0,"PRICE, WILLIAM MELVIN",99605.0,"COSTELLO, JERRY F.",,34196.0,D,24,high,
ILLINOIS,12,1996,209519.0,55690.0,"HUNTER, SHAPLEY R.",150005.0,"COSTELLO, JERRY F.",3824.0,94315.0,D,24,high,0.0
ILLINOIS,12,1994,153810.0,52419.0,"MORRIS, JAN",101391.0,"COSTELLO, JERRY F.",,48972.0,D,24,high,
ILLINOIS,12,1992,236877.0,68115.0,"STARR, MIKE",168762.0,"COSTELLO, JERRY F.",,100647.0,D,24,high,
ILLINOIS,13,2000,292018.0,193250.0,"BIGGERT, JUDY",98768.0,"MASON, THOMAS",,94482.0,R,24,high,
ILLINOIS,13,1998,199767.0,121889.0,"BIGGERT, JUDY",77878.0,"HYNES, SUSAN W.",,44011.0,R,24,high,
ILLINOIS,13,1996,236344.0,141651.0,"FAWELL, HARRIS W.",94693.0,"HYNES, SUSAN W.",,46958.0,R,24,high,
ILLINOIS,13,1994,70021.0,124312.0,"FAWELL, HARRIS W.",45709.0,"RILEY, WILLIAM A.",,78603.0,R,24,high,
ILLINOIS,13,1992,262255.0,179257.0,"FAWELL, HARRIS W.",82985.0,"TEMPLE, DENNIS M.",13.0,96272.0,R,24,high,0.0
ILLINOIS,14,2000,254909.0,188597.0,"HASTERT, J. DENNIS",66309.0,"DELJONSON, VERN",,122288.0,R,24,high,
ILLINOIS,14,1998,168148.0,117304.0,"HASTERT, . DENNIS",50844.0,"COZZI, ROBERT A. R.",,66460.0,R,24,high,
ILLINOIS,14,1996,208764.0,134432.0,"HASTERT, J. DENNIS",74332.0,"MAINS, DOUG",,60100.0,R,24,high,
ILLINOIS,14,1994,144095.0,110204.0,"HASTERT, . DENNIS",33891.0,"DENARI, STEVE",,76313.0,R,24,high,
ILLINOIS,14,1992,230624.0,155271.0,"HASTERT, J. DENNIS",75294.0,"REICH, JONATHAN A.",59.0,79977.0,R,24,high,0.0
ILLINOIS,15,2000,236622.0,125943.0,"JOHNSON, TIM",110679.0,"KELLEHER, F. MICHAEL JR.",,15264.0,R,24,high,
ILLINOIS,15,1998,169309.0,104255.0,"EWING, THOMAS",65054.0,"PRUSSING, LAUREL L",,39201.0,R,24,high,
ILLINOIS,15,1996,211084.0,121019.0,"EWING, THOMAS",90065.0,"PRUSSING, LAUREL L.",,30954.0,R,24,high,
ILLINOIS,15,1994,159731.0,108857.0,"EWING, THOMAS",50874.0,"ALEXANDER, PAUL",,57983.0,R,24,high,
ILLINOIS,15,1992,239586.0,142167.0,"EWING, THOMAS",97190.0,"MATTIS, CHARLES D.",229.0,44977.0,R,24,high,0.0
ILLINOIS,16,2000,267071.0,178174.0,"MANZULLO, DONALD",88781.0,"HENDRICKSON, CHARLES W.",116.0,89393.0,R,24,high,0.0
ILLINOIS,16,1998,143686.0,143686.0,"MANZULLO, DONALD",,,,143686.0,R,24,high,
ILLINOIS,16,1996,228100.0,137523.0,"MANZULLO, DONALD",90575.0,"LEE, CATHERINE M.",,46948.0,R,24,high,
ILLINOIS,16,1994,165974.0,117238.0,"MANZULLO, DONALD",48736.0,"SULLIVAN, PETE",,68502.0,R,24,high,
ILLINOIS,16,1992,255943.0,142388.0,"MANZULLO, DONALD",113555.0,"COX, JOHN W.",,28833.0,R,24,high,
ILLINOIS,17,2000,241347.0,108853.0,"BAKER, MARK",32494.0,"EVANS, LANE",,23641.0,D,24,high,
ILLINOIS,17,1998,194200.0,94072.0,"BAKER, MARK",100128.0,"EVANS, LANE",,6056.0,D,24,high,
ILLINOIS,17,1996,231173.0,109240.0,"BAKER, MARK",120008.0,"EVANS, LANE",1925.0,10768.0,D,24,high,0.0
ILLINOIS,17,1994,74783.0,79471.0,"ANDERSON, JIM",95312.0,"EVANS, LANE",,15841.0,D,24,high,
ILLINOIS,17,1992,259952.0,103719.0,"SCHLOEMER, KEN",156233.0,"EVANS, LANE",,52514.0,D,24,high,
ILLINOIS,18,2000,259023.0,173706.0,"LAHOOD, RAY",85317.0,"HARANT, JOYCE",,88389.0,R,24,high,
ILLINOIS,18,1998,158177.0,158175.0,"LAHOOD, RAY",,,,158175.0,R,24,high,
ILLINOIS,18,1996,241523.0,143110.0,"LAHOOD, RAY",98413.0,"CURRAN, MIKE",,44697.0,R,24,high,
ILLINOIS,18,1994,199125.0,119838.0,"LAHOOD, RAY",78332.0,"STEPHENS, G. DOUGLAS",955.0,41506.0,R,24,high,0.0
ILLINOIS,18,1992,270976.0,156533.0,"MICHEL, ROBERT H.",114413.0,"HAWKINS, RONALD C.",30.0,42120.0,R,24,high,0.0
ILLINOIS,19,2000,240238.0,85137.0,"EATHERLY, JAMES",155101.0,"PHELPS, DAVID D.",,69964.0,D,24,high,
ILLINOIS,19,1998,210044.0,87614.0,"WINTERS, BRENT",122430.0,"PHELPS, DAVID D.",,34816.0,D,24,high,
ILLINOIS,19,1996,237955.0,75751.0,"WINTERS, BRENT",158668.0,"POSHARD, GLENN",3536.0,82917.0,D,24,high,0.0
ILLINOIS,19,1994,197040.0,81995.0,"WINTERS, BRENT",115045.0,"POSHARD, GLENN",,33050.0,D,24,high,
ILLINOIS,19,1992,270685.0,83526.0,"LEE, DOUGLAS E.",187156.0,"POSHARD, GLENN",,103630.0,D,24,high,
ILLINOIS,20,2000,255775.0,161393.0,"SHIMKUS, JOHN M.",94382.0,"COOPER, JEFFREY S.",,67011.0,R,24,high,
ILLINOIS,20,1998,197578.0,121103.0,"SHIMKUS, JOHN M.",76475.0,"VERTICCHIO, RICK",,44628.0,R,24,high,
ILLINOIS,20,1996,240618.0,120926.0,"SHIMKUS, JOHN M.",119688.0,"HOFFMAN, JAY C.",,1238.0,R,24,high,
ILLINOIS,20,1994,196998.0,88964.0,"OWENS, BILL",108034.0,"DURBIN, RICHARD J.",,19070.0,D,24,high,
ILLINOIS,20,1992,274088.0,119219.0,"SHIMKUS, JOHN M.",154869.0,"DURBIN, RICHARD J.",,35650.0,D,24,high,
INDIANA,1,2000,207790.0,56200.0,"REYNOLDS, ACK",148683.0,"VISCLOSKY, PETER .",2907.0,92483.0,D,24,high,0.0
INDIANA,1,1998,127754.0,33503.0,"PETYO, MICHAEL",92634.0,"VISCLOSKY, PETER J.",1617.0,59131.0,D,24,high,0.0
INDIANA,1,1996,193113.0,56418.0,"PETYO, MICHAEL",133553.0,"VISCLOSKY, PETER J.",3142.0,77135.0,D,24,high,0.0
INDIANA,1,1994,121532.0,52920.0,"LARSON, JOHN",68612.0,"VISCLOSKY, PETER J.",,15692.0,D,24,high,
INDIANA,1,1992,211824.0,64770.0,"VUCICH, DAVID J.",147054.0,"VISCLOSKY, PETER J.",,82284.0,D,24,high,
INDIANA,2,2000,208407.0,106023.0,"PENCE, MIKE",80885.0,"ROCK, ROBERT W.",21499.0,25138.0,R,24,high,0.0
INDIANA,2,1998,164296.0,99608.0,"MCINTOSH, DAVID M.",62452.0,"BOLES, SHERMAN A.",2236.0,37156.0,R,24,high,0.0
INDIANA,2,1996,212883.0,123113.0,"MCINTOSH, DAVID M.",85105.0,"CARMICHAEL, R. MARC",4665.0,38008.0,R,24,high,0.0
INDIANA,2,1994,171833.0,93592.0,"MCINTOSH, DAVID M.",78241.0,"HOGSETT, JOSEPH H.",,15351.0,R,24,high,
INDIANA,2,1992,229295.0,90593.0,"FRAZIER, WILLIAM G.",30881.0,"SHARP, PHILIP R.",7821.0,40288.0,D,24,high,0.43611940949431954
INDIANA,3,2000,208315.0,98822.0,"CHOCOLA, CHRIS",107438.0,"ROEMER, TIMOTHY       .",2055.0,8616.0,D,24,high,0.0
INDIANA,3,1998,145666.0,61041.0,"HOLTZ, DANIEL A.",84625.0,"ROEMER, TIMOTHY       .",,23584.0,D,24,high,
INDIANA,3,1996,197312.0,80699.0,"ZAKAS, OE",114288.0,"ROEMER, TIMOTHY       J.",,,,24,high,
INDIANA,3,1994,131375.0,58878.0,"BURKETT, RICHARD",72497.0,"ROEMER, TIMOTHY J.",,13619.0,D,24,high,
INDIANA,3,1992,211103.0,89834.0,"BAXMEYER, CARL H.",121269.0,"ROEMER, TIMOTHY       .",,31435.0,D,24,high,
INDIANA,4,2000,210430.0,131051.0,"SOUDER, MARK E.",74492.0,"FOSTER, MICHAEL DEWAYNE",4887.0,56559.0,R,24,high,0.0
INDIANA,4,1998,147957.0,93671.0,"SOUDER, MARK E.",54286.0,"WEHRLE, MARK J.",,39385.0,R,24,high,
INDIANA,4,1996,207880.0,121344.0,"SOUDER, MARK E.",81740.0,"HOUSEMAN, GERALD L.",4796.0,39604.0,R,24,high,0.0
INDIANA,4,1994,159819.0,88584.0,"SOUDER, MARK E.",71235.0,"LONG, JILL L.",,17349.0,R,24,high,
INDIANA,4,1992,217375.0,82468.0,"PIERSON, CHARLES W.",134907.0,"LONG, JILL L",,52439.0,D,24,high,
INDIANA,5,2000,216985.0,132051.0,"BUYER, STEVE",81427.0,"GOODNIGHT, GREG",3507.0,50624.0,R,24,high,0.0
INDIANA,5,1998,162388.0,101567.0,"BUYER, STEVE",58504.0,"STEELE, DAVID",2317.0,43063.0,R,24,high,0.0
INDIANA,5,1996,216008.0,133627.0,"BUYER, STEVE",77128.0,"CLARK, DOUGLAS L.",5253.0,56499.0,R,24,high,0.0
INDIANA,5,1994,159658.0,111031.0,"BUYER, STEVE",45224.0,"BEATTY, . D.",3403.0,65807.0,R,24,high,0.0
INDIANA,5,1992,220465.0,112492.0,"BUYER, STEVE",107973.0,"ONTZ, IM",,4519.0,R,24,high,
INDIANA,6,2000,283.0,175.0,"BURTON, DAN",199207.0,"GRIESEY, DARIN PATRICK",74881.0,124326.0,R,24,high,968.1272084805654
INDIANA,6,1998,187827.0,135250.0,"BURTON, DAN",31472.0,"KERN, BOB",21105.0,103778.0,R,24,high,0.0
INDIANA,6,1996,258888.0,194224.0,"BURTON, DAN",59661.0,"DILLARDTRAMMELL, CARRIE   J.",5003.0,134563.0,R,24,high,0.0
INDIANA,6,1994,177691.0,136876.0,"BURTON, DAN",40815.0,"BRUNER, NATALIE M.",,96061.0,R,24,high,
INDIANA,6,1992,258455.0,186499.0,"BURTON, DAN",71952.0,"BRUNER, NATALIE M.",,114547.0,R,24,high,
INDIANA,9,2000,233283.0,102219.0,"BAILEY, MICHAEL E.",126420.0,"HILL,   BARON",4644.0,24201.0,D,24,high,0.0
INDIANA,9,1998,183.0,176.0,"LEISING, JEAN",87797.0,"HILL, BARON",92973.0,5176.0,D,24,high,987.775956284153
INDIANA,9,1996,226872.0,96442.0,"LEISING, JEAN",128123.0,"HAMILTON, LEE H.",2307.0,31681.0,D,24,high,0.0
INDIANA,9,1994,175774.0,84315.0,"LEISING, JEAN",91459.0,"HAMILTON, LEE H.",,7144.0,D,24,high,
INDIANA,9,1992,231037.0,70057.0,"BAILEY, MICHAEL E.",160980.0,"HAMILTON, LEE H.",,90923.0,D,24,high,
INDIANA,10,2000,156702.0,62233.0,"SCOTT, MARVIN B.",91689.0,"CARSON, JULIA M.",2780.0,29456.0,D,24,high,0.0
INDIANA,10,1998,9436.0,4701.0,"HOFMEISTER, GARY A.",69682.0,"CARSON, JULIA M.",2737.0,22665.0,D,24,high,7.1729546417973715
INDIANA,10,1996,162373.0,72796.0,"BLANKENBAKER, VIRGINIA",85965.0,"CARSON, JULIA M.",3612.0,13169.0,D,24,high,0.0
INDIANA,10,1994,109571.0,50998.0,"SCOTT, MARVIN B.",58573.0,"JACOBS, ANDREW, JR.",,7575.0,D,24,high,
INDIANA,10,1992,183831.0,64378.0,"HORVATH, JANOS",7604.0,"JACOBS, ANDREW, JR.",1849.0,53226.0,D,24,high,0.598375682012283
IOWA,1,2000,266990.0,164972.0,"LEACH, JAMES A.",96283.0,"SIMPSON, BOB",5735.0,68689.0,R,24,high,0.0
IOWA,1,1998,188208.0,106419.0,"LEACH, JAMES A.",79529.0,"RUSH, BOB",2260.0,26890.0,R,24,high,0.0
IOWA,1,1996,244596.0,129242.0,"LEACH, AMES A.",111595.0,"RUSH, BOB",3759.0,17647.0,R,24,high,0.0
IOWA,1,1994,183461.0,110448.0,"LEACH, AMES A.",69461.0,"WINEKAUF, GLEN",3552.0,40987.0,R,24,high,0.0
IOWA,1,1992,261309.0,178042.0,"LEACH, AMES A.",81600.0,"ZONNEVELD, JAN",1667.0,96442.0,R,24,high,0.0
IOWA,2,2000,252567.0,139906.0,"NUSSLE, JIM",110327.0,"SMITH, DONNA L.",2334.0,29579.0,R,24,high,0.0
IOWA,2,1998,189574.0,104613.0,"NUSSLE, JIM",83405.0,"TULLY, ROB",1556.0,21208.0,R,24,high,0.0
IOWA,2,1996,239299.0,127827.0,"NUSSLE, JIM",109731.0,"SMITH, DONNA L.",1741.0,18096.0,R,24,high,0.0
IOWA,2,1994,198487.0,111076.0,"NUSSLE, JIM",86087.0,"NAGLE, DAVID R.",1324.0,24989.0,R,24,high,0.0
IOWA,2,1992,267892.0,134536.0,"NUSSLE, JIM",131570.0,"NAGLE, DAVID R.",1786.0,2966.0,R,24,high,0.0
IOWA,3,2000,248926.0,83810.0,"MARCUS, JAY",156327.0,"BOSWELL, LEONARD L.",8789.0,7251.0,D,24,high,0.0
IOWA,3,1998,189752.0,78063.0,"MCKIBBEN, LARRY",107947.0,"BOSWELL, LEONARD L.",3742.0,29884.0,D,24,high,0.0
IOWA,3,1996,234875.0,111895.0,"MAHAFFEY, MIKE",115914.0,"BOSWELL, LEONARD L.",7066.0,4019.0,D,24,high,0.0
IOWA,3,1994,193531.0,111862.0,"LIGHTFOOT, IM R.",79310.0,"BAXTER, ELAINE",2359.0,32552.0,R,24,high,0.0
IOWA,3,1992,257276.0,125931.0,"LIGHTFOOT, JIM R.",121063.0,"BAXTER, ELAINE",10282.0,4868.0,R,24,high,0.0
IOWA,4,2000,275645.0,169267.0,"GANSKE, GREG",101112.0,"HUSTON, MICHAEL L.",5266.0,68155.0,R,24,high,0.0
IOWA,4,1998,199396.0,129942.0,"GANSKE, GREG",67550.0,"DVORAK, JON",1904.0,62392.0,R,24,high,0.0
IOWA,4,1996,256509.0,133419.0,"GANSKE, GREG",119790.0,"MCBURNEY, CONNIE",3300.0,13629.0,R,24,high,0.0
IOWA,4,1994,213206.0,111935.0,"GANSKE, GREG",98824.0,"SMITH, NEAL",2447.0,13111.0,R,24,high,0.0
IOWA,4,1992,257593.0,94045.0,"LUNDE, PAUL",158610.0,"SMITH, NEAL",4938.0,64565.0,D,24,high,0.0
IOWA,5,2000,231806.0,159367.0,"LATHAM, TOM",67593.0,"PALECEK, MIKE",4846.0,91774.0,R,24,high,0.0
IOWA,5,1998,133771.0,132730.0,"LATHAM, TOM",,,1041.0,132730.0,R,24,high,
IOWA,5,1996,225479.0,147576.0,"LATHAM, TOM",75785.0,"SMITH, MACDONALD",2118.0,71791.0,R,24,high,0.0
IOWA,5,1994,188721.0,114796.0,"LATHAM, TOM",73627.0,"MCGUIRE, SHELIA",298.0,41169.0,R,24,high,0.0
IOWA,5,1992,198366.0,196942.0,"GRANDY, FRED",,,1424.0,196942.0,R,24,high,
KANSAS,1,2000,242327.0,216484.0,"MORAN, JERRY",,,25843.0,216484.0,R,24,high,
KANSAS,1,1998,189393.0,152775.0,"MORAN, JERRY",36618.0,"PHILLIPS, JIM",,116157.0,R,24,high,
KANSAS,1,1996,261145.0,191899.0,"MORAN, JERRY",63948.0,"DIVINE, JOHN",5298.0,127951.0,R,24,high,0.0
KANSAS,1,1994,219008.0,169531.0,"ROBERTS, PAT",49477.0,"NICHOLS, TERRY L.",,120054.0,R,24,high,
KANSAS,1,1992,285297.0,194912.0,"ROBERTS, PAT",83620.0,"WEST, DUANE",6765.0,111292.0,R,24,high,0.0
KANSAS,2,2000,244759.0,164951.0,"RYUN, JIM",71709.0,"WILES, STANLEY",8099.0,93242.0,R,24,high,0.0
KANSAS,2,1998,178048.0,108527.0,"RYUN, JIM",69521.0,"CLARK, JIM",,39006.0,R,24,high,
KANSAS,2,1996,252078.0,131592.0,"RYUN, JIM",114644.0,"FRIEDEN, JOHN",5842.0,16948.0,R,24,high,0.0
KANSAS,2,1994,206750.0,135725.0,"BROWNBACK, SAM",71025.0,"CARLIN, JOHN",,64700.0,R,24,high,
KANSAS,2,1992,268806.0,109801.0,"VAN SLYKE, JIM",151019.0,"SLATTERY, JIM",7986.0,41218.0,D,24,high,0.0
KANSAS,3,2000,308710.0,144672.0,"KLINE, PHILL",154505.0,"MOORE, DENNIS",9533.0,9833.0,D,24,high,0.0
KANSAS,3,1998,197314.0,93938.0,"SNOWBARGER, VINCE",103376.0,"MOORE, DENNIS",,9438.0,D,24,high,
KANSAS,3,1996,279264.0,139169.0,"SNOWBARGER, VINCE",126848.0,"HANCOCK, JUDY",13247.0,12321.0,R,24,high,0.0
KANSAS,3,1994,180619.0,102218.0,"MEYERS, JAN",78401.0,"HANCOCK, JUDY",,23817.0,R,24,high,
KANSAS,3,1992,292796.0,169929.0,"MEYERS, JAN",110076.0,"LOVE, TOM",12791.0,59853.0,R,24,high,0.0
KANSAS,4,2000,242583.0,131871.0,"TIAHRT, TODD",101980.0,"NOLLA, CARLOS",8732.0,29891.0,R,24,high,0.0
KANSAS,4,1998,162693.0,94785.0,"TIAHRT, TODD",62737.0,"LAWING, JIM",5171.0,32048.0,R,24,high,0.0
KANSAS,4,1996,256391.0,128486.0,"TIAHRT, TODD",119544.0,"RATHBUN, RANDY",8361.0,8942.0,R,24,high,0.0
KANSAS,4,1994,211019.0,111653.0,"TIAHRT, TODD",99366.0,"GLICKMAN, DAN",,12287.0,R,24,high,
KANSAS,4,1992,278016.0,117070.0,"YOST, ERIC R.",143671.0,"GLICKMAN, DAN",17275.0,26601.0,D,24,high,0.0
KENTUCKY,1,2000,227921.0,132115.0,"WHITFIELD, EDWARD",95806.0,"ROY, BRIAN S.",,36309.0,R,24,high,
KENTUCKY,1,1998,172710.0,95308.0,"WHITFIELD, EDWARD",77402.0,"BARLOW, TOM",,7906.0,R,24,high,
KENTUCKY,1,1996,208157.0,111473.0,"WHITFIELD, EDWARD",96684.0,"NULL, DENNIS L.",,14789.0,R,24,high,
KENTUCKY,1,1994,127236.0,64849.0,"WHITFIELD, EDWARD",62387.0,"BARLOW, TOM",,2462.0,R,24,high,
KENTUCKY,1,1992,212574.0,83088.0,"HAMRICK, STEVE",128524.0,"BARLOW, TOM",962.0,45436.0,D,24,high,0.0
KENTUCKY,2,2000,237462.0,160800.0,"LEWIS, RON",74537.0,"PEDIGO, BRIAN",2125.0,86263.0,R,24,high,0.0
KENTUCKY,2,1998,77966.0,3285.0,"LEWIS, RON",62848.0,"EVANS, BOB",1833.0,50437.0,R,24,high,0.12826103686222198
KENTUCKY,2,1996,215916.0,125433.0,"LEWIS, RON",90483.0,"WRIGHT, JOE",,34950.0,R,24,high,
KENTUCKY,2,1994,151402.0,90535.0,"LEWIS, RON",60867.0,"ADKISSON, DAVID",,29668.0,R,24,high,
KENTUCKY,2,1992,206578.0,79684.0,"BARTLEY, BRUCE R.",126894.0,"NATCHER, WILLIAM H.",,47210.0,D,24,high,
KENTUCKY,3,2000,268785.0,142106.0,"NORTHUP, ANNE M.",118875.0,"JORDAN, ELEANOR",7804.0,23231.0,R,24,high,0.0
KENTUCKY,3,1998,195436.0,100690.0,"NORTHUP, ANNE M.",92865.0,"GORMAN, CHRIS",1881.0,7825.0,R,24,high,0.0
KENTUCKY,3,1996,251951.0,126625.0,"NORTHUP, ANNE M.",125326.0,"WARD, MIKE",,1299.0,R,24,high,
KENTUCKY,3,1994,152523.0,67238.0,"STOKES, SUSAN B.",67663.0,"WARD, MIKE",17622.0,,,24,high,0.0
KENTUCKY,3,1992,280770.0,32689.0,"STOKES, SUSAN B.",148066.0,"MAZZOLI, RAMANO L",15.0,15377.0,D,24,high,0.3561634077714856
KENTUCKY,4,2000,231963.0,100943.0,"BELL,   DON",125872.0,"LUCAS, KEN",5148.0,24929.0,D,24,high,0.0
KENTUCKY,4,1998,175032.0,81547.0,"WILLIAMS, CEX ""JAY""",93485.0,"LUCAS, KEN",,11938.0,D,24,high,
KENTUCKY,4,1996,218074.0,149135.0,"BUNNING, JIM",68939.0,"BOWMAN, DENNY",,80196.0,R,24,high,
