state,year,county_status,county_coverage_pct,county_source,district_status,district_source,notes
GEORGIA,1992,full,1,ga_archive_1992,none,,"Book footnote (America Votes 24): mid-decade court-ordered redistricting means these years need America Votes 21, which we don't have."
GEORGIA,1994,full,1,ga_archive_1994,none,,"Book footnote (America Votes 24): mid-decade court-ordered redistricting means these years need America Votes 21, which we don't have."
GEORGIA,1996,full,1,ga_archive_1996,good,America Votes,"sos.ga.gov is Cloudflare-blocked for scripted access, but manually downloading a given year's results through a real browser works fine -- 2012 done this way (dropped in R/data/county_house_files/georgia_2012.csv, already county-level with a 'Total Votes' pseudo-row per county-district). Same manual approach should work for GA's other missing years."
GEORGIA,1998,full,1,ga_archive_1998,good,America Votes,"sos.ga.gov is Cloudflare-blocked for scripted access, but manually downloading a given year's results through a real browser works fine -- 2012 done this way (dropped in R/data/county_house_files/georgia_2012.csv, already county-level with a 'Total Votes' pseudo-row per county-district). Same manual approach should work for GA's other missing years."
GEORGIA,2000,full,1,ga,good,America Votes,"sos.ga.gov is Cloudflare-blocked for scripted access, but manually downloading a given year's results through a real browser works fine -- 2012 done this way (dropped in R/data/county_house_files/georgia_2012.csv, already county-level with a 'Total Votes' pseudo-row per county-district). Same manual approach should work for GA's other missing years."
GEORGIA,2002,full,1,ga,good,America Votes,"sos.ga.gov is Cloudflare-blocked for scripted access, but manually downloading a given year's results through a real browser works fine -- 2012 done this way (dropped in R/data/county_house_files/georgia_2012.csv, already county-level with a 'Total Votes' pseudo-row per county-district). Same manual approach should work for GA's other missing years."
GEORGIA,2004,full,1,ga,good,America Votes,"sos.ga.gov is Cloudflare-blocked for scripted access, but manually downloading a given year's results through a real browser works fine -- 2012 done this way (dropped in R/data/county_house_files/georgia_2012.csv, already county-level with a 'Total Votes' pseudo-row per county-district). Same manual approach should work for GA's other missing years."
GEORGIA,2006,full,1,ga,good,America Votes,"sos.ga.gov is Cloudflare-blocked for scripted access, but manually downloading a given year's results through a real browser works fine -- 2012 done this way (dropped in R/data/county_house_files/georgia_2012.csv, already county-level with a 'Total Votes' pseudo-row per county-district). Same manual approach should work for GA's other missing years."
GEORGIA,2008,full,1,ga,good,America Votes,"sos.ga.gov is Cloudflare-blocked for scripted access, but manually downloading a given year's results through a real browser works fine -- 2012 done this way (dropped in R/data/county_house_files/georgia_2012.csv, already county-level with a 'Total Votes' pseudo-row per county-district). Same manual approach should work for GA's other missing years."
GEORGIA,2010,full,1,ga,good,America Votes,"sos.ga.gov is Cloudflare-blocked for scripted access, but manually downloading a given year's results through a real browser works fine -- 2012 done this way (dropped in R/data/county_house_files/georgia_2012.csv, already county-level with a 'Total Votes' pseudo-row per county-district). Same manual approach should work for GA's other missing years."
GEORGIA,2012,full,1,ga_2012,unreliable,"America Votes (unreliable, excluded)","sos.ga.gov is Cloudflare-blocked for scripted access, but manually downloading a given year's results through a real browser works fine -- 2012 done this way (dropped in R/data/county_house_files/georgia_2012.csv, already county-level with a 'Total Votes' pseudo-row per county-district). Same manual approach should work for GA's other missing years."
GEORGIA,2014,full,1,ga,unreliable,"America Votes (unreliable, excluded)","sos.ga.gov is Cloudflare-blocked for scripted access, but manually downloading a given year's results through a real browser works fine -- 2012 done this way (dropped in R/data/county_house_files/georgia_2012.csv, already county-level with a 'Total Votes' pseudo-row per county-district). Same manual approach should work for GA's other missing years."
GEORGIA,2016,full,1,MEDSL precinct,none,,"sos.ga.gov is Cloudflare-blocked for scripted access, but manually downloading a given year's results through a real browser works fine -- 2012 done this way (dropped in R/data/county_house_files/georgia_2012.csv, already county-level with a 'Total Votes' pseudo-row per county-district). Same manual approach should work for GA's other missing years."
GEORGIA,2018,full,1,MEDSL precinct,none,,"sos.ga.gov is Cloudflare-blocked for scripted access, but manually downloading a given year's results through a real browser works fine -- 2012 done this way (dropped in R/data/county_house_files/georgia_2012.csv, already county-level with a 'Total Votes' pseudo-row per county-district). Same manual approach should work for GA's other missing years."
GEORGIA,2020,full,1,MEDSL precinct,none,,"sos.ga.gov is Cloudflare-blocked for scripted access, but manually downloading a given year's results through a real browser works fine -- 2012 done this way (dropped in R/data/county_house_files/georgia_2012.csv, already county-level with a 'Total Votes' pseudo-row per county-district). Same manual approach should work for GA's other missing years."
GEORGIA,2022,full,1,MEDSL precinct,none,,"sos.ga.gov is Cloudflare-blocked for scripted access, but manually downloading a given year's results through a real browser works fine -- 2012 done this way (dropped in R/data/county_house_files/georgia_2012.csv, already county-level with a 'Total Votes' pseudo-row per county-district). Same manual approach should work for GA's other missing years."
GEORGIA,2024,full,1,MEDSL precinct,none,,"sos.ga.gov is Cloudflare-blocked for scripted access, but manually downloading a given year's results through a real browser works fine -- 2012 done this way (dropped in R/data/county_house_files/georgia_2012.csv, already county-level with a 'Total Votes' pseudo-row per county-district). Same manual approach should work for GA's other missing years."
HAWAII,1990,none,0,,none,,"America Votes gap 2002-2010 (parser didn't find/match the table). elections.hawaii.gov has per-county PDFs, not bot-blocked, but historical-year URL pattern/archive depth not confirmed."
HAWAII,1992,none,0,,good,America Votes,"America Votes gap 2002-2010 (parser didn't find/match the table). elections.hawaii.gov has per-county PDFs, not bot-blocked, but historical-year URL pattern/archive depth not confirmed."
HAWAII,1994,none,0,,good,America Votes,"America Votes gap 2002-2010 (parser didn't find/match the table). elections.hawaii.gov has per-county PDFs, not bot-blocked, but historical-year URL pattern/archive depth not confirmed."
HAWAII,1996,none,0,,unreliable,America Votes (all rows flagged unreliable),"America Votes gap 2002-2010 (parser didn't find/match the table). elections.hawaii.gov has per-county PDFs, not bot-blocked, but historical-year URL pattern/archive depth not confirmed."
HAWAII,1998,none,0,,good,America Votes,"America Votes gap 2002-2010 (parser didn't find/match the table). elections.hawaii.gov has per-county PDFs, not bot-blocked, but historical-year URL pattern/archive depth not confirmed."
HAWAII,2000,none,0,,good,America Votes,"America Votes gap 2002-2010 (parser didn't find/match the table). elections.hawaii.gov has per-county PDFs, not bot-blocked, but historical-year URL pattern/archive depth not confirmed."
HAWAII,2002,none,0,,none,,"America Votes gap 2002-2010 (parser didn't find/match the table). elections.hawaii.gov has per-county PDFs, not bot-blocked, but historical-year URL pattern/archive depth not confirmed."
HAWAII,2004,none,0,,none,,"America Votes gap 2002-2010 (parser didn't find/match the table). elections.hawaii.gov has per-county PDFs, not bot-blocked, but historical-year URL pattern/archive depth not confirmed."
HAWAII,2006,none,0,,none,,"America Votes gap 2002-2010 (parser didn't find/match the table). elections.hawaii.gov has per-county PDFs, not bot-blocked, but historical-year URL pattern/archive depth not confirmed."
HAWAII,2008,full,1,hi,none,,"America Votes gap 2002-2010 (parser didn't find/match the table). elections.hawaii.gov has per-county PDFs, not bot-blocked, but historical-year URL pattern/archive depth not confirmed."
HAWAII,2010,full,1,hi,none,,"America Votes gap 2002-2010 (parser didn't find/match the table). elections.hawaii.gov has per-county PDFs, not bot-blocked, but historical-year URL pattern/archive depth not confirmed."
HAWAII,2012,full,1,hi,unreliable,"America Votes (unreliable, excluded)","America Votes gap 2002-2010 (parser didn't find/match the table). elections.hawaii.gov has per-county PDFs, not bot-blocked, but historical-year URL pattern/archive depth not confirmed."
HAWAII,2014,full,1,hi,unreliable,"America Votes (unreliable, excluded)","America Votes gap 2002-2010 (parser didn't find/match the table). elections.hawaii.gov has per-county PDFs, not bot-blocked, but historical-year URL pattern/archive depth not confirmed."
HAWAII,2016,full,1,MEDSL precinct,none,,"America Votes gap 2002-2010 (parser didn't find/match the table). elections.hawaii.gov has per-county PDFs, not bot-blocked, but historical-year URL pattern/archive depth not confirmed."
HAWAII,2018,full,1,MEDSL precinct,none,,"America Votes gap 2002-2010 (parser didn't find/match the table). elections.hawaii.gov has per-county PDFs, not bot-blocked, but historical-year URL pattern/archive depth not confirmed."
HAWAII,2020,full,1,MEDSL precinct,none,,"America Votes gap 2002-2010 (parser didn't find/match the table). elections.hawaii.gov has per-county PDFs, not bot-blocked, but historical-year URL pattern/archive depth not confirmed."
HAWAII,2022,full,1,MEDSL precinct,none,,"America Votes gap 2002-2010 (parser didn't find/match the table). elections.hawaii.gov has per-county PDFs, not bot-blocked, but historical-year URL pattern/archive depth not confirmed."
HAWAII,2024,full,1,MEDSL precinct,none,,"America Votes gap 2002-2010 (parser didn't find/match the table). elections.hawaii.gov has per-county PDFs, not bot-blocked, but historical-year URL pattern/archive depth not confirmed."
IDAHO,1990,none,0,,none,,
IDAHO,1992,none,0,,good,America Votes,
IDAHO,1994,full,1,id,good,America Votes,
IDAHO,1996,full,1,id,good,America Votes,
IDAHO,1998,full,1,id,good,America Votes,
IDAHO,2000,full,1,id,good,America Votes,
IDAHO,2002,full,1,id,good,America Votes,
IDAHO,2004,full,1,id,good,America Votes,
IDAHO,2006,full,1,id,good,America Votes,
IDAHO,2008,full,1,id,good,America Votes,
IDAHO,2010,full,1,id,good,America Votes,
IDAHO,2012,full,1,id,unreliable,"America Votes (unreliable, excluded)",
IDAHO,2014,full,1,id,unreliable,"America Votes (unreliable, excluded)",
IDAHO,2016,full,1,MEDSL precinct,none,,
IDAHO,2018,full,1,MEDSL precinct,none,,
IDAHO,2020,full,1,MEDSL precinct,none,,
IDAHO,2022,partial,0.977,MEDSL precinct,none,,
IDAHO,2024,full,1,MEDSL precinct,none,,
ILLINOIS,1990,full,1,il_1990,none,,"DONE 2008-2014 (all 4 pre-MEDSL years IL's OpenElections repo has, github.com/openelections/openelections-data-il -- repo only starts at 2008) -- see 01p_house_county_illinois.R. Cleanest state in this whole pass: identical schema and 'U.S. House' office label all 4 years, party already DEM/REP, no pseudo-total row, Cook County handled identically to every other county, zero bugs, zero exclusions -- 408/408 (102 counties x 4 years). Note for future scripts: the county_fips crosswalk (countypres_2000-2024.tab) has TWO spelling variants mapped to the same fips for two IL counties (DEWITT/DE WITT -> 17039, JODAVIESS/JO DAVIESS -> 17085) -- harmless for a name-keyed left_join (IL's source consistently uses the no-space spelling, matches fine), but would silently multiply rows in any script that joins the other direction (by fips) instead."
ILLINOIS,1992,full,1,il_1992,good,America Votes,"DONE 2008-2014 (all 4 pre-MEDSL years IL's OpenElections repo has, github.com/openelections/openelections-data-il -- repo only starts at 2008) -- see 01p_house_county_illinois.R. Cleanest state in this whole pass: identical schema and 'U.S. House' office label all 4 years, party already DEM/REP, no pseudo-total row, Cook County handled identically to every other county, zero bugs, zero exclusions -- 408/408 (102 counties x 4 years). Note for future scripts: the county_fips crosswalk (countypres_2000-2024.tab) has TWO spelling variants mapped to the same fips for two IL counties (DEWITT/DE WITT -> 17039, JODAVIESS/JO DAVIESS -> 17085) -- harmless for a name-keyed left_join (IL's source consistently uses the no-space spelling, matches fine), but would silently multiply rows in any script that joins the other direction (by fips) instead."
ILLINOIS,1994,full,1,il_1994,good,America Votes,"DONE 2008-2014 (all 4 pre-MEDSL years IL's OpenElections repo has, github.com/openelections/openelections-data-il -- repo only starts at 2008) -- see 01p_house_county_illinois.R. Cleanest state in this whole pass: identical schema and 'U.S. House' office label all 4 years, party already DEM/REP, no pseudo-total row, Cook County handled identically to every other county, zero bugs, zero exclusions -- 408/408 (102 counties x 4 years). Note for future scripts: the county_fips crosswalk (countypres_2000-2024.tab) has TWO spelling variants mapped to the same fips for two IL counties (DEWITT/DE WITT -> 17039, JODAVIESS/JO DAVIESS -> 17085) -- harmless for a name-keyed left_join (IL's source consistently uses the no-space spelling, matches fine), but would silently multiply rows in any script that joins the other direction (by fips) instead."
